,S_0,S_1,E_0,E_1,I_0_AS,I_0_GP,I_0_H,I_0_ICU,I_1_AS,I_1_GP,I_1_H,I_1_ICU,R_0_AS,R_0_GP,R_0_H,R_0_ICU,R_1_AS,R_1_GP,R_1_H,R_1_ICU,D_0_AS,D_0_GP,D_0_H,D_0_ICU,D_1_AS,D_1_GP,D_1_H,D_1_ICU
3800,12403486.314285025,0.0,3107473.38212659,0.0,3386010.9629837144,570741.103780977,173276.9388277949,14406.408585579271,0.0,0.0,0.0,0.0,5190883.188409125,4740477.334199163,388756.4868153874,13919.122554019423,0.0,0.0,0.0,0.0,0.0,9499.954577553437,1090.6995622074996,78.10329288828534,0.0,0.0,0.0,0.0
3801,12386246.196286594,0.0,3106070.9969610367,0.0,3387939.856755642,570664.0749187688,173399.2783146098,14427.407539147349,0.0,0.0,0.0,0.0,5199936.557634609,4747312.754260569,389468.29435754864,13949.957226818993,0.0,0.0,0.0,0.0,0.0,9513.65281414944,1092.6966174360082,78.27631309637913,0.0,0.0,0.0,0.0
3802,12369026.490607781,0.0,3104656.6504054926,0.0,3389858.422436684,570584.6980541493,173521.10003291213,14448.397965351924,0.0,0.0,0.0,0.0,5208995.068958342,4754147.237681338,390180.60321715934,13980.836802673695,0.0,0.0,0.0,0.0,0.0,9527.349173710098,1094.695079166379,78.44958526550371,0.0,0.0,0.0,0.0
3803,12351827.240627889,0.0,3103230.370866319,0.0,3391766.6452031382,570502.9754807919,173642.4028329777,14469.37972714974,0.0,0.0,0.0,0.0,5218058.694752839,4760980.756328812,390893.41126627516,14011.761263256072,0.0,0.0,0.0,0.0,0.0,9541.043599857341,1096.6949414284272,78.62310929281966,0.0,0.0,0.0,0.0
3804,12334648.48927539,0.0,3101792.1869331216,0.0,3393664.510433005,570418.9095433605,173763.1855751602,14490.352687452832,0.0,0.0,0.0,0.0,5227127.407350364,4767813.2821211815,391606.7163714799,14042.730589885568,0.0,0.0,0.0,0.0,0.0,9554.736036314995,1098.696198236617,78.79688507350622,0.0,0.0,0.0,0.0
3805,12317490.279144883,0.0,3100342.127357364,0.0,3395552.003647074,570332.5026239849,173883.44712679528,14511.316709128247,0.0,0.0,0.0,0.0,5236201.179044472,4774644.787005071,392320.5163947089,14073.744763588618,0.0,0.0,0.0,0.0,0.0,9568.42642686387,1100.6988435923697,78.97091250109848,0.0,0.0,0.0,0.0
3806,12300352.65249771,0.0,3098880.221051038,0.0,3397429.1105089034,570243.7571420891,174003.18636221383,14532.271655000417,0.0,0.0,0.0,0.0,5245279.982090443,4781475.242955951,393034.80919328297,14104.803765098784,0.0,0.0,0.0,0.0,0.0,9582.114715342588,1102.7028714841606,79.14519146748819,0.0,0.0,0.0,0.0
3807,12283235.651262376,0.0,3097406.4970853725,0.0,3399295.8168249466,570152.6755542505,174122.40216276306,14553.217387853509,0.0,0.0,0.0,0.0,5254363.788705679,4788304.621978589,393749.59261993994,14135.907574856674,0.0,0.0,0.0,0.0,0.0,9595.800845648477,1104.708275887607,79.31972186292323,0.0,0.0,0.0,0.0
3808,12266139.317034865,0.0,3095920.9846895267,0.0,3401152.1085446775,570059.2603540575,174241.09341682738,14574.153770433875,0.0,0.0,0.0,0.0,5263452.571070148,4795132.896107532,394464.86452286877,14167.056173010009,0.0,0.0,0.0,0.0,0.0,9609.484761738542,1106.7150507655638,79.49450357600809,0.0,0.0,0.0,0.0
3809,12249063.691079088,0.0,3094423.7132492736,0.0,3402997.9717607023,569963.5140719643,174359.2590198491,14595.08066545242,0.0,0.0,0.0,0.0,5272546.301326797,4801960.037407555,395180.6227457412,14198.249539413566,0.0,0.0,0.0,0.0,0.0,9623.166407630371,1108.7231900682118,79.66953649370339,0.0,0.0,0.0,0.0
3810,12232008.8143273,0.0,3092914.7123056697,0.0,3404833.392708866,569865.4392751425,174476.89787434848,14615.99793558703,0.0,0.0,0.0,0.0,5281644.951581975,4808786.017974125,395896.8651277452,14229.487653629174,0.0,0.0,0.0,0.0,0.0,9636.845727403059,1110.732687733153,79.84482050132604,0.0,0.0,0.0,0.0
3811,12214974.727380544,0.0,3091394.01155371,0.0,3406658.3577683563,569765.0385673307,174594.0088899441,14636.905443484999,0.0,0.0,0.0,0.0,5290748.493905872,4815610.809933874,396613.58950361836,14260.77049492575,0.0,0.0,0.0,0.0,0.0,9650.522665198147,1112.7435376855024,80.0203554825493,0.0,0.0,0.0,0.0
3812,12197961.470509151,0.0,3089861.6408409732,0.0,3408472.85346179,569662.3145886807,174710.59098337224,14657.803051765446,0.0,0.0,0.0,0.0,5299856.900332921,4822434.385445035,397330.79370368033,14292.098042279244,0.0,0.0,0.0,0.0,0.0,9664.197165220514,1114.7557338379809,80.19614131940259,0.0,0.0,0.0,0.0
3813,12180969.083653174,0.0,3088317.630166249,0.0,3410276.8664553068,569557.270015602,174826.64307850675,14678.690623021808,0.0,0.0,0.0,0.0,5308970.142862269,4829256.716697934,398048.4755538686,14323.47027437275,0.0,0.0,0.0,0.0,0.0,9677.869171739349,1116.769270091014,80.37217789227196,0.0,0.0,0.0,0.0
3814,12163997.606422946,0.0,3086762.0096781533,0.0,3412070.383558643,569449.9075606018,174942.1641063781,14699.56801982427,0.0,0.0,0.0,0.0,5318088.193458182,4836077.775915429,398766.6328757711,14354.887169596479,0.0,0.0,0.0,0.0,0.0,9691.538629089038,1118.7841403328246,80.5484650799001,0.0,0.0,0.0,0.0
3815,12147047.078099595,0.0,3085194.809673736,0.0,3413853.391725206,569340.2299721247,175057.15300519238,14720.43510472224,0.0,0.0,0.0,0.0,5327211.024050493,4842897.535353379,399485.263486661,14386.348706047802,0.0,0.0,0.0,0.0,0.0,9705.2054816701,1120.80033843953,80.72500275938648,0.0,0.0,0.0,0.0
3816,12130117.537635596,0.0,3083616.0605970672,0.0,3415625.878052137,569228.2400343874,175171.60872034996,14741.291740246852,0.0,0.0,0.0,0.0,5336338.6065350445,4849715.967301103,400204.36519953166,14417.85486153132,0.0,0.0,0.0,0.0,0.0,9718.869673950108,1122.8178582752391,80.90179080618778,0.0,0.0,0.0,0.0
3817,12113209.023655374,0.0,3082025.793037818,0.0,3417387.8297803695,569113.940567213,175285.53020446384,14762.137788913407,0.0,0.0,0.0,0.0,5345470.912774107,4856533.044081828,400923.93582312996,14449.40561355884,0.0,0.0,0.0,0.0,0.0,9732.531150464587,1124.8366936921482,81.07882909411775,0.0,0.0,0.0,0.0
3818,12096321.574455855,0.0,3080424.0377298202,0.0,3419139.2342946813,568997.3344258597,175398.9164173779,14782.973113223943,0.0,0.0,0.0,0.0,5354607.914596856,4863348.738053164,401643.9731619934,14481.000939349537,0.0,0.0,0.0,0.0,0.0,9746.189855817967,1126.8568385306428,81.25611749534811,0.0,0.0,0.0,0.0
3819,12079455.228007121,0.0,3078810.8255496207,0.0,3420880.079123737,568878.42450085,175511.76632618485,14803.797575669714,0.0,0.0,0.0,0.0,5363749.58379979,4870163.021607556,402364.4750164842,14512.640815829951,0.0,0.0,0.0,0.0,0.0,9759.845734684484,1128.8782866193947,81.43365588040855,0.0,0.0,0.0,0.0
3820,12062610.021953026,0.0,3077186.187515016,0.0,3422610.351940123,568757.213717795,175624.0789052436,14824.611038733725,0.0,0.0,0.0,0.0,5372895.892147191,4876975.867172736,403085.4391828254,14544.325219634084,0.0,0.0,0.0,0.0,0.0,9773.498731809092,1130.901031775462,81.61144411818725,0.0,0.0,0.0,0.0
3821,12045785.993611876,0.0,3075550.15478358,0.0,3424330.0405603806,568633.7050372167,175735.8531361967,14845.41336489326,0.0,0.0,0.0,0.0,5382046.81137157,4883787.247212185,403806.8634531361,14576.054127103469,0.0,0.0,0.0,0.0,0.0,9787.148792008387,1132.92506780439,81.7894820759313,0.0,0.0,0.0,0.0
3822,12028983.179977087,0.0,3073902.7586511713,0.0,3426039.1329450253,568507.9014543672,175847.0880079875,14866.204416622459,0.0,0.0,0.0,0.0,5391202.313174125,4890597.134225593,404528.74561546877,14607.827514287288,0.0,0.0,0.0,0.0,0.0,9800.79586017153,1134.9503885003132,81.96776961924732,0.0,0.0,0.0,0.0
3823,12012201.61771793,0.0,3072244.0305504366,0.0,3427737.6171985613,568379.8059990468,175957.7825168767,14886.984056394818,0.0,0.0,0.0,0.0,5400362.369225174,4897405.500749301,405251.08345384337,14639.6453569424,0.0,0.0,0.0,0.0,0.0,9814.439881261125,1136.9769876460537,82.14630661210165,0.0,0.0,0.0,0.0
3824,11995441.343180196,0.0,3070574.0020492906,0.0,3429425.4815694937,568249.4217354167,176067.93566645906,14907.752146685836,0.0,0.0,0.0,0.0,5409526.951164643,4904212.319356777,405973.87474828673,14671.507630533528,0.0,0.0,0.0,0.0,0.0,9828.080800314185,1139.0048590132294,82.32509291682142,0.0,0.0,0.0,0.0
3825,11978702.392386984,0.0,3068892.70484939,0.0,3431102.714450326,568116.7517618116,176177.54646767967,14928.508549975546,0.0,0.0,0.0,0.0,5418696.030602502,4911017.562659057,406697.11727486755,14703.41431023333,0.0,0.0,0.0,0.0,0.0,9841.718562443002,1141.0339963623537,82.50412839409485,0.0,0.0,0.0,0.0
3826,11961984.801039455,0.0,3067200.1707845917,0.0,3432769.3043775554,567981.7992105478,176286.6139388497,14949.253128751121,0.0,0.0,0.0,0.0,5427869.579119232,4917821.203305204,407420.8088057341,14735.365370922511,0.0,0.0,0.0,0.0,0.0,9855.353112836083,1143.0643934429413,82.68341290297202,0.0,0.0,0.0,0.0
3827,11945288.60451761,0.0,3065496.4318193994,0.0,3434425.2400316615,567844.5672477297,176395.13710566238,14969.985745509486,0.0,0.0,0.0,0.0,5437047.568266292,4924623.2139827665,408144.947109152,14767.360787189984,0.0,0.0,0.0,0.0,0.0,9868.984396759053,1145.0960439936127,82.86294630086566,0.0,0.0,0.0,0.0
3828,11928613.837766819,0.0,3063781.520144974,0.0,3436070.510264484,567705.0590883108,176503.1150017991,14990.706262671354,0.0,0.0,0.0,0.0,5446229.969549587,4931423.567410445,408869.52994791284,14799.40053330275,0.0,0.0,0.0,0.0,0.0,9882.612359539973,1147.1289417376313,83.04272844338217,0.0,0.0,0.0,0.0
3829,11911960.534864204,0.0,3062055.4685483617,0.0,3437705.104203334,567563.2780538733,176610.54667119082,15011.414542247401,0.0,0.0,0.0,0.0,5455416.754365428,4938222.236309045,409594.5550731906,14831.484583091453,0.0,0.0,0.0,0.0,0.0,9896.236946511115,1149.1630803656649,83.2227591836795,0.0,0.0,0.0,0.0
3830,11895328.730009355,0.0,3060318.3095659637,0.0,3439329.011013677,567419.227440313,176717.43116291525,15032.11044660762,0.0,0.0,0.0,0.0,5464607.894148028,4945019.193469193,410320.020238669,14863.612910211788,0.0,0.0,0.0,0.0,0.0,9909.858103144677,1151.198453575424,83.4030383739339,0.0,0.0,0.0,0.0
3831,11878718.457159454,0.0,3058570.0757941334,0.0,3440942.2199867656,567272.9105664496,176823.76753310225,15052.79383820066,0.0,0.0,0.0,0.0,5473803.360315644,4951814.411726929,411045.92319537385,14895.785488048119,0.0,0.0,0.0,0.0,0.0,9923.47577500387,1153.2350550571612,83.58356586479907,0.0,0.0,0.0,0.0
3832,11862129.749943707,0.0,3056810.799961359,0.0,3442544.7205603193,567124.3307853602,176929.55484539535,15073.464579489513,0.0,0.0,0.0,0.0,5483003.124258207,4958607.863958291,411772.2616904808,14928.00228969081,0.0,0.0,0.0,0.0,0.0,9937.089907732048,1155.2728784903268,83.7643415052791,0.0,0.0,0.0,0.0
3833,11845562.641663793,0.0,3055040.514927019,0.0,3444136.5023185764,566973.4914842293,177034.79217096823,15094.122532953837,0.0,0.0,0.0,0.0,5492207.157337737,4965399.523079726,412499.03346734797,14960.263287936295,0.0,0.0,0.0,0.0,0.0,9950.700447053561,1157.3119175436616,83.94536514272872,0.0,0.0,0.0,0.0
3834,11829017.165294368,0.0,3053259.253680135,0.0,3445717.5549923433,566820.3960841988,177139.4785885406,15114.767561092242,0.0,0.0,0.0,0.0,5501415.430888734,4972189.362048509,413226.2362655474,14992.568455287079,0.0,0.0,0.0,0.0,0.0,9964.307338774568,1159.3521658752832,84.12663662285337,0.0,0.0,0.0,0.0
3835,11812493.353483504,0.0,3051467.04933811,0.0,3447287.868459038,566665.048040215,177243.61318439464,15135.399526424675,0.0,0.0,0.0,0.0,5510627.916218612,4978977.353863171,413953.8678208996,15024.917763951882,0.0,0.0,0.0,0.0,0.0,9977.910528783914,1161.3936171327844,84.30815578970997,0.0,0.0,0.0,0.0
3836,11795991.238553215,0.0,3049663.9351454685,0.0,3448847.4327427293,566507.4508408745,177347.19505239028,15156.018291494707,0.0,0.0,0.0,0.0,5519844.5846080985,4985763.471563913,414681.925865505,15057.311185845652,0.0,0.0,0.0,0.0,0.0,9991.509963053937,1163.4362649533207,84.48992248570707,0.0,0.0,0.0,0.0
3837,11779510.852499967,0.0,3047849.944472586,0.0,3450396.23801417,566347.6080082684,177450.2232939811,15176.623718871884,0.0,0.0,0.0,0.0,5529065.407311644,4992547.688233015,415410.4081277775,15089.748692589652,0.0,0.0,0.0,0.0,0.0,10005.105587641316,1165.4801029637044,84.67193655160527,0.0,0.0,0.0,0.0
3838,11763052.226995189,0.0,3046025.110814414,0.0,3451934.274590824,566185.5230978256,177552.6970182294,15197.21567115407,0.0,0.0,0.0,0.0,5538290.355557846,4999329.976995262,416139.31233247754,15122.230255511555,0.0,0.0,0.0,0.0,0.0,10018.697348687903,1167.5251247804981,84.85419782651775,0.0,0.0,0.0,0.0
3839,11746615.393385837,0.0,3044189.4677892015,0.0,3453461.532936888,566021.1996981537,177654.61534182113,15217.79401096976,0.0,0.0,0.0,0.0,5547519.400549842,5006110.311018344,416868.63620074425,15154.755845645463,0.0,0.0,0.0,0.0,0.0,10032.285192421534,1169.571324010104,85.03670614791042,0.0,0.0,0.0,0.0
3840,11730200.382694913,0.0,3042343.0491372007,0.0,3454978.003663314,565854.6414308777,177755.977389081,15238.358600980477,0.0,0.0,0.0,0.0,5556752.513465753,5012888.663513287,417598.3774501308,15187.325433732092,0.0,0.0,0.0,0.0,0.0,10045.86906515689,1171.618694248864,85.21946135160293,0.0,0.0,0.0,0.0
3841,11713807.22562204,0.0,3040485.8887193776,0.0,3456483.6775278193,565685.8519504793,177856.78229198692,15258.909303883102,0.0,0.0,0.0,0.0,5565989.665459081,5019665.007734854,418328.53379463666,15219.938990218805,0.0,0.0,0.0,0.0,0.0,10059.448913296303,1173.6672290831489,85.40246327176885,0.0,0.0,0.0,0.0
3842,11697435.952544043,0.0,3038618.020516112,0.0,3457978.5454348926,565514.8349441318,177957.02919018434,15279.44598241223,0.0,0.0,0.0,0.0,5575230.827659131,5026439.316981958,419059.1029447413,15252.596485259723,0.0,0.0,0.0,0.0,0.0,10073.024683330581,1175.7169220894546,85.58571174093633,0.0,0.0,0.0,0.0
3843,11681086.593515528,0.0,3036739.478625888,0.0,3459462.5984358005,565341.5941315354,178056.71723100054,15299.968499342545,0.0,0.0,0.0,0.0,5584475.971171435,5033211.564598078,419790.0826074388,15285.297888715848,0.0,0.0,0.0,0.0,0.0,10086.596321839837,1177.7677668344977,85.76920658998874,0.0,0.0,0.0,0.0
3844,11664759.178269515,0.0,3034850.297263987,0.0,3460935.8277285793,565166.1332647508,178155.84556945818,15320.476717491158,0.0,0.0,0.0,0.0,5593725.067078152,5039981.723971651,420521.4704862699,15318.043170155119,0.0,0.0,0.0,0.0,0.0,10100.163775494293,1179.8197568753064,85.95294764816501,0.0,0.0,0.0,0.0
3845,11648453.736218002,0.0,3032950.5107611623,0.0,3462398.2246580347,564988.4561280295,178254.41336828942,15340.970499720026,0.0,0.0,0.0,0.0,5602978.086438515,5046749.768536505,421253.2642813585,15350.83229885261,0.0,0.0,0.0,0.0,0.0,10113.726991055122,1181.8728857593226,86.13693474306075,0.0,0.0,0.0,0.0
3846,11632170.296452634,0.0,3031040.1535623185,0.0,3463849.7807157226,564808.5665376444,178352.41979794911,15361.449708938295,0.0,0.0,0.0,0.0,5612235.000289236,5053515.671772248,421985.4616894444,15383.665243790596,0.0,0.0,0.0,0.0,0.0,10127.28591537525,1183.9271470244933,86.3211677006286,0.0,0.0,0.0,0.0
3847,11615908.887745328,0.0,3029119.260225179,0.0,3465290.487539935,564626.468341718,178449.86403662802,15381.914208104696,0.0,0.0,0.0,0.0,5621495.77964493,5060279.407204682,422718.0604039179,15416.541973658695,0.0,0.0,0.0,0.0,0.0,10140.840495400167,1185.9825341993687,86.50564634517906,0.0,0.0,0.0,0.0
3848,11599669.538548926,0.0,3027187.865418949,0.0,3466720.3369156756,564442.1654200486,178546.7452702659,15402.363860229938,0.0,0.0,0.0,0.0,5630760.395498546,5067040.948406206,423451.05811485474,15449.462456854013,0.0,0.0,0.0,0.0,0.0,10154.390678168753,1188.0390408031997,86.69037049938125,0.0,0.0,0.0,0.0
3849,11583452.276997885,0.0,3025246.0039229733,0.0,3468139.3207746297,564255.6616839361,178643.06269256416,15422.798528379057,0.0,0.0,0.0,0.0,5640028.818821769,5073800.2689962145,424184.4525090494,15482.426661481226,0.0,0.0,0.0,0.0,0.0,10167.93641081406,1190.0966603460304,86.8753399842634,0.0,0.0,0.0,0.0
3850,11567257.130908923,0.0,3023293.710625383,0.0,3469547.4311951357,564066.9610760048,178738.8155049984,15443.218075673876,0.0,0.0,0.0,0.0,5649301.020565478,5080557.342641512,424918.2412700517,15515.434555352807,0.0,0.0,0.0,0.0,0.0,10181.477640564155,1192.1553863288023,87.06055461921416,0.0,0.0,0.0,0.0
3851,11551084.127781736,0.0,3021331.0205217437,0.0,3470944.660402143,563876.0675700249,178834.00291683085,15463.622365295369,0.0,0.0,0.0,0.0,5658576.971660149,5087312.1430567065,425652.4220782005,15548.486105989123,0.0,0.0,0.0,0.0,0.0,10195.014314742903,1194.2152122434484,87.24601422198306,0.0,0.0,0.0,0.0
3852,11534933.294799693,0.0,3019357.968713689,0.0,3472331.0007671686,563682.9851707336,178928.62414512227,15484.01126048606,0.0,0.0,0.0,0.0,5667856.643016289,5094064.644004616,426386.9926106593,15581.581280618595,0.0,0.0,0.0,0.0,0.0,10208.546380770777,1196.276131572992,87.4317186086815,0.0,0.0,0.0,0.0
3853,11518804.658830564,0.0,3017374.5904075583,0.0,3473706.4448082503,563487.7179136534,179022.67841474392,15504.38462455246,0.0,0.0,0.0,0.0,5677140.0055248635,5100814.819296661,427121.9505414508,15614.720046177865,0.0,0.0,0.0,0.0,0.0,10222.073786165654,1198.3381377916455,87.61766759378361,0.0,0.0,0.0,0.0
3854,11502698.246425228,0.0,3015380.920914884,0.0,3475070.9851903263,563290.2698651934,179116.1649583945,15524.742320865584,0.0,0.0,0.0,0.0,5686427.030057395,5107562.642793069,427857.29354146204,15647.902369311576,0.0,0.0,0.0,0.0,0.0,10235.596478543226,1200.4012243648235,87.80386099012507,0.0,0.0,0.0,0.0
3855,11486614.083612574,0.0,3013376.995841793,0.0,3476424.614769414,563090.6451515689,179209.08301716798,15545.084212671272,0.0,0.0,0.0,0.0,5695717.687431958,5114308.088382329,428593.019275294,15681.128216332134,0.0,0.0,0.0,0.0,0.0,10249.114405575814,1202.4653847403038,87.99029860867732,0.0,0.0,0.0,0.0
3856,11470552.19613833,0.0,3011362.8508669585,0.0,3477767.326541381,562888.8479249529,179301.43183992122,15565.410163314828,0.0,0.0,0.0,0.0,5705011.948453445,5121051.130005815,429329.12540498195,15714.39755326665,0.0,0.0,0.0,0.0,0.0,10262.627515041717,1204.5306123586668,88.17698025881087,0.0,0.0,0.0,0.0
3857,11454512.60955622,0.0,3009338.521656483,0.0,3479099.113622456,562684.8823505159,179393.21068304082,15585.720036327699,0.0,0.0,0.0,0.0,5714309.783929081,5127791.74166735,430065.6095914277,15747.710345874752,0.0,0.0,0.0,0.0,0.0,10276.135754844392,1206.5969006573123,88.36390574839541,0.0,0.0,0.0,0.0
3858,11438495.349103624,0.0,3007304.043978438,0.0,3480419.9692760403,562478.7526239237,179484.41881079166,15606.013695313202,0.0,0.0,0.0,0.0,5723611.164647947,5134529.897420888,430802.46949250053,15781.066559624282,0.0,0.0,0.0,0.0,0.0,10289.639072987753,1208.6642430651318,88.55107488366332,0.0,0.0,0.0,0.0
3859,11422500.439702185,0.0,3005259.45370163,0.0,3481729.886912673,562270.462971172,179575.05549532818,15626.291003948787,0.0,0.0,0.0,0.0,5732916.06138139,5141265.571370889,431539.7027630706,15814.466159691458,0.0,0.0,0.0,0.0,0.0,10303.137417576936,1210.7326330026028,88.7384874692106,0.0,0.0,0.0,0.0
3860,11406527.905958457,0.0,3003204.786794373,0.0,3483028.86008998,562060.0176484215,179665.12001670487,15646.551825988265,0.0,0.0,0.0,0.0,5742224.444883404,5147998.737672688,432277.3070550406,15847.90911096097,0.0,0.0,0.0,0.0,0.0,10316.630736819017,1212.8020638818775,88.92614330799744,0.0,0.0,0.0,0.0
3861,11390577.772164483,0.0,3001140.079323244,0.0,3484316.8825126374,561847.4209418307,179754.61166288704,15666.796025264133,0.0,0.0,0.0,0.0,5751536.285891064,5154729.370532876,433015.2800173816,15881.39537802625,0.0,0.0,0.0,0.0,0.0,10330.118979023802,1214.8725291068822,89.11404220134969,0.0,0.0,0.0,0.0
